name,synonym,path,
창원문성대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_274.png,
천안연암대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_275.png,
청강문화산업대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_276.png,
청암대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_277.png,
청운대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_278.png,
청주교대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_279.png,
청주대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_280.png,
초당대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_281.png,
총신대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_282.png,
추계예술대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_283.png,
춘천교대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_284.png,
춘해보건대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_285.png,
충남대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_286.png,
충남도립청양대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_287.png,
충북대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_288.png,
충북도립대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_289.png,
충북보건과학대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_290.png,
충청대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_291.png,
침례신학대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_292.png,
칼빈대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_293.png,
평택대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_294.png,
포항공과대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_295.png,
포항대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_296.png,
한경대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_297.png,
한국골프대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_298.png,
한국과학기술원,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_299.png,
한국관광대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_300.png,
한국교원대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_301.png,
한국교통대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_302.png,
한국국제대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_303.png,
한국기술교대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_304.png,
한국뉴욕주립대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_305.png,
한국복지대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_306.png,
한국산업기술대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_307.png,
한국성서대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_308.png,
한국승강기대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_309.png,
한국영상대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_310.png,
한국외대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_311.png,
한국체육대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_312.png,
한국항공대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_313.png,
한국해양대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_314.png,
한남대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_315.png,
한동대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_316.png,
한라대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_317.png,
한려대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_318.png,
한림대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_319.png,
한림성심대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_320.png,
한밭대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_321.png,
한서대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_322.png,
한성대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_323.png,
한세대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_324.png,
한신대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_325.png,
한양대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_326.png,
한양여자대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_327.png,
한영대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_328.png,
한영신학대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_329.png,
한일장신대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_330.png,
한중대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_331.png,
해군사관학교,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_332.png,
협성대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_333.png,
혜전대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_334.png,
혜천대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_335.png,
호남대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_336.png,
호남신학대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_338.png,
호산대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_339.png,
호서대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_340.png,
호원대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_341.png,
홍익대,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_342.png,
건양사이버대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_344.png,
경희사이버대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_345.png,
고려사이버대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_346.png,
국제사이버대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_347.png,
글로벌사이버대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_348.png,
대구사이버대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_349.png,
디지털서울문화예술대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_350.png,
부산디지털대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_351.png,
사이버한국외국어대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_352.png,
서울디지털대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_353.png,
서울사이버대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_354.png,
세종사이버대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_355.png,
숭실사이버대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_356.png,
열린사이버대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_357.png,
원광디지털대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_358.png,
한양사이버대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_359.png,
화신사이버대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_360.png,
영진사이버대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_361.png,
한국복지사이버대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_362.png,
한국폴리텍대학,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_363.png,
한국예술종합학교,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_364.png,
서울호서직업전문학교,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_365.png,
한국방송통신대학교,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_366.png,
한국IT전문학교,,https://raw.githubusercontent.com/ejeonghun/university_dept_api/main/img/png/PNG_367.png,
